user_id,timestamp,artist_id,artist_name,track_id,track_name
user_000869,2008-07-01T18:25:39Z,cc632f55-43f1-4f1b-add9-854d0acc66d6,Daniel Bautista,192ae207-a5cf-4fb8-a15b-ec04bc46edfa,Para Elisa
user_000477,2009-03-07T15:03:25Z,8f92558c-2baa-4758-8c38-615519e9deda,The Clash,ac1ae5ed-02e2-4eba-ad2d-e861a6bf04b2,London Calling
user_000719,2007-01-03T16:23:40Z,d6ed7887-a401-47a8-893c-34b967444d26,Ramones,8498388c-c268-431a-a34f-140c2d45f330,Animal Boy
user_000012,2006-04-02T17:39:30Z,86e736b4-93e2-40ff-9e1c-fb7c63fef5f6,Barenaked Ladies,,Barenaked Ladies Studio Podcast Episode 15
user_000097,2006-04-25T11:14:49Z,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,The Beatles,a3fadf84-6967-486b-a8a7-b45ba7c7bdc2,Help!
user_000054,2009-06-17T19:42:27Z,57961a97-3796-4bf7-9f02-a985a8979ae9,Motörhead,a3e5ac7c-24b9-4a1b-bfac-7dc0b310c212,Limb From Limb
user_000211,2009-03-25T09:31:46Z,d57f09e1-7547-4f77-81f4-f9b9875ef665,Death Sentence: Panda!,7ec3fcdb-bc92-4521-a529-b0ae386a3c7b,Party Slide
user_000008,2009-02-01T04:34:59Z,164f0d73-1234-4e2c-8743-d77bf2191051,Kanye West,82558949-cd98-4c58-af35-3f1a9430d52e,See You In My Nightmares
user_000357,2007-07-09T23:42:33Z,830dce6f-c9ff-4ebe-944b-2ea2ab22fcdf,Béla Fleck And The Flecktones,b66f92ad-857a-403b-8cac-7aabe898d090,Hoedown
user_000155,2008-11-20T19:32:19Z,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,Britney Spears,31518a07-2b7e-49ee-aa73-b4dc739961f7,Amnesia
user_000897,2008-05-12T14:58:24Z,46d18823-6a15-49ee-8376-c5f7a49530a6,Hard-Fi,7c47d737-ed98-481e-a65c-b7d1430b96dd,Suburban Knights
user_000989,2007-02-17T20:28:44Z,65314b12-0e08-43fa-ba33-baaa7b874c15,Leonard Cohen,846fedd4-3852-46e7-a71b-d0bfd45d96ff,The Land Of Plenty
user_000697,2009-04-05T20:43:59Z,,William S. Burroughs & Disposable Heroes Of Hiphoprisy,,The Junky'S Christmas
user_000656,2008-11-25T10:03:04Z,f747a4ff-d54f-41b1-be56-97abcf1eb688,Al Bowlly,71635479-38a6-476a-a4f8-7e85bc59da77,Guilty
user_000224,2008-11-06T04:55:07Z,1fc494a1-9109-4081-a455-2d05bea9d2bf,Ingrid Michaelson,17e1b15c-d6ab-4178-bbbb-afd4e353eaab,Far Away
user_000340,2008-03-23T04:14:07Z,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,441c050b-75bc-48f9-9480-72fed7c4e753,(Ghost) Riders In The Sky
user_000603,2006-03-03T11:42:26Z,83b9cbe7-9857-49e2-ab8e-b57b01038103,Pearl Jam,829ff08b-6620-40f0-863f-edd4d68a9c29,"Push Me, Pull Me"
user_000121,2006-08-17T08:20:20Z,2a722d95-e054-43b4-94b0-bbc02d5af2d3,Stoney,73388763-af46-47e2-996e-a214232a58ca,Morning After
user_000357,2006-12-14T00:03:29Z,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,Queen,a961aee2-a35e-44b9-9803-af46c31ce53c,God Save The Queen
user_000458,2006-04-01T01:20:28Z,14e410f5-97f2-48ba-b1f7-a3a44cbea05c,Asian Kung-Fu Generation,4e9ac9c9-73cf-44a9-8644-254967b3753e,Konayuki
user_000359,2009-03-18T04:56:24Z,381e8434-109a-439c-8acc-5d328359f2e0,The Brian Jonestown Massacre,93856fc7-d6b1-4afa-9215-4d4912d3f8ae,Straight Up And Down
user_000712,2008-05-20T12:51:37Z,13df2a46-f72f-40e7-aa63-26fcf62c7048,Ministry,27555dbf-a415-4e1e-bcf5-3477e2fad33b,Breathe
user_000012,2006-11-05T08:05:34Z,b21ef19b-c6aa-4775-90d3-3cc3e067ce6d,Serge Gainsbourg,,Wake Me At Five
user_000768,2007-09-07T12:41:46Z,ff1f5b54-1db1-4f01-9344-313336a70a9b,The Cloud Room,b657a33e-ac89-4d4e-b124-91de59dc9fe6,Hey Now Now
user_000144,2009-03-01T05:51:10Z,2f569e60-0a1b-4fb9-95a4-3dc1525d1aad,Backstreet Boys,a4adff5a-fa6f-41a1-9a61-778bda818909,Larger Than Life
user_000870,2007-12-24T15:13:46Z,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,The Beatles,b3c37580-789c-42d4-a906-ee0cf5cf4649,Do You Want To Know A Secret
user_000681,2008-04-15T14:04:42Z,8b4d89c7-cdc8-4c1f-8438-0e9d7774be4d,Bill Drummond,5a7263a8-7281-43b8-acd2-623d8eb09c6e,True To The Trial
user_000507,2009-06-17T13:43:02Z,04aab033-628a-48b8-9d70-fc9b10761932,Francesco Guccini,73b9e03d-bfa7-403d-a6e4-ed845d05b449,La Locomotiva
user_000658,2008-12-21T00:00:36Z,52fe888b-112f-4023-adc9-f8287f177f7a,The Hoosiers,bfc95709-e272-448e-a98d-68e56179ef1d,Goodbye Mr A
user_000463,2006-07-15T20:56:52Z,877bf8c6-79e1-4e21-bfa6-9aaeebe8c78b,Los Fuckin Sombreros,8eb1d71e-06a9-46cd-bdc4-f111a218c68f,Amnesia
user_000021,2008-06-17T14:42:31Z,60ec2ff0-d58a-4319-9d8a-2142ad5bf48a,The Adverts,c3e41d9c-c71c-4515-828e-6d4059747728,On The Roof
user_000022,2008-11-23T01:41:25Z,c176c310-59e8-466c-9099-d927ce602d43,The Broken Family Band,8cf636ca-287f-4c86-b8d1-c05276fc650f,John Belushi
user_000949,2005-12-12T18:19:16Z,bdb8e865-98f6-4dd3-a8ac-74b9b7ae8abd,Erlend Øye,,Sheltered Life
user_000861,2008-01-31T21:15:56Z,1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e,Stevie Wonder,0161855d-0b98-4f2d-b2ab-446dbd8d6759,Superstition
user_000203,2007-09-16T15:36:59Z,163b54e5-8256-4f35-8c6e-623dccd2fbc2,Grauzone,a5f36114-c2e0-4a20-98d8-f2dde9c8a04e,Film 2
user_000154,2006-11-27T20:58:35Z,c888d780-565c-4719-ab20-a1da73796228,The Bang Bang,,2-Way Romeo
user_000367,2008-07-29T15:50:00Z,c7020c6d-cae9-4db3-92a7-e5c561cbad50,Keane,23194d66-2828-4404-b667-48488c26d17d,Emily
user_000348,2007-01-30T14:13:58Z,0c502791-4ee9-4c5f-9696-0602b721ff3b,Electric Light Orchestra,3efb9aca-b6bb-4689-ba51-3b66919c865c,So Serious
user_000892,2007-05-02T02:40:44Z,12d432a3-feb0-49b1-a107-d20751880764,Yann Tiersen,f4e74531-a3f0-44ba-bc06-fa35351cbda6,La Rupture
user_000147,2007-06-07T20:51:14Z,681bf706-8664-4658-ab1a-39e1d385fae2,Esthero,09e9f4ec-6397-42cf-b8b8-c682542682d8,Breath From Another
user_000503,2006-05-13T20:42:59Z,315fa94f-3bb5-43db-a28e-406a83e9805c,Kettcar,b71e3be1-0e8e-4ad9-b00b-b6868065c70d,48 Stunden
user_000829,2006-08-13T01:16:36Z,9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,The Who,ab2c3fae-5a0e-4c0b-b95b-f22ed5d94ff4,Fortune Teller
user_000499,2007-11-03T18:28:51Z,f6f2326f-6b25-4170-b89d-e235b25508e8,Sigur Rós,a0881655-0d97-4f97-b6e7-fb25a572ae73,Glosoli
user_000961,2005-03-26T23:59:38Z,c0b2500e-0cef-4130-869d-732b23ed9df5,Tori Amos,e9087910-0995-4d59-8337-d5f962adc958,Black Swan
user_000325,2008-10-06T18:45:24Z,a9416fb3-4d28-4575-abae-f0d160be83ed,Neurosis,34cc6d3f-248f-4e8a-b93b-dc8f237772e9,A Sun That Never Sets
user_000783,2006-04-09T22:35:24Z,f0c8f75f-8736-4b1d-b312-9349fcff321d,Wolfmother,1db82a9a-c10f-4ac6-b7e1-d9e3824ce36d,Dimension
user_000789,2006-10-28T02:08:09Z,e90d9bba-c386-478e-ae84-c54fb07a34df,The 13Th Floor Elevators,61312242-f06e-46e0-9641-e39edbe4744f,I Had To Tell You
user_000685,2008-01-23T00:07:01Z,69ec6867-bda0-404b-bac4-338df8d73723,Simian Mobile Disco,ba69626d-993e-4457-a6a6-7ecbcd882e56,I Believe (Prins Thomas Diskotek Miks)
user_000581,2008-06-27T22:25:35Z,fa3b825f-7c85-4377-b393-d28a2016e293,Mägo De Oz,3d4792c4-0c47-4674-a0c9-b1a59d10bd15,El Fin Del Camino
user_000721,2007-04-23T17:57:58Z,c8fc1732-d191-4a29-a33a-410f98eff13b,Sage Francis,647b97b5-709e-4f17-a966-4d57761718d7,Climb Trees
user_000590,2008-12-28T18:44:57Z,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,U2,6b9a509f-6907-4a6e-9345-2f12da09ba4b,With Or Without You
user_000391,2006-01-18T18:49:07Z,ca825016-f7fd-4ccf-a523-6ee36ea88828,Gladys Knight & The Pips,34a63fc5-53aa-4561-9e8d-a5db69018ac3,Letter Full Of Tears
user_000038,2007-10-20T16:26:50Z,17d16c18-5b51-45bd-87cd-cb76580c1623,Diorama,00416c00-a48d-4f9b-82d4-bfba0bc70651,The Convenience Of Being Absent
user_000585,2007-12-27T22:38:33Z,e7061f2b-475b-4794-a6b1-65c1c48da95d,Gel-Sol,7de5f12b-7b71-4b12-89af-f17f76bf55fb,Feeling Butter All The Time
user_000097,2006-04-12T21:14:19Z,531643e6-b3ba-4c7f-9d0d-f2831dc42317,Little Eva,251d910c-d283-4254-b2cd-a84f0754c816,The Loco-Motion
user_000400,2008-03-09T17:15:45Z,b7ddce8b-9e5c-46bd-9d33-41b134ce1a7f,Wolf Parade,27dba9c5-27de-4c07-a7bd-f279cacc34d5,I'Ll Believe In Anything
user_000235,2005-12-14T20:47:07Z,,Remiss,,You Remember
user_000131,2008-08-24T05:22:35Z,2cce570a-2a0b-46fa-ad23-7daccae26f87,Devics,ce70b2c9-19ea-4245-acbf-13bea4a3a519,If We Cannot See
user_000021,2006-01-07T19:35:44Z,4ce7c52b-f532-41c4-86ec-34f18b2a37c0,Chixdiggit!,98516ead-c963-477f-8d29-ac7fda05d595,Jimmy The Con
user_000309,2007-10-26T15:37:41Z,5cbef01b-cc35-4f52-af7b-d0df0c4f61b9,Sonic Youth,b9f26196-37c4-4ab9-96c2-37a346e2ace6,Kissability
user_000793,2007-10-30T00:53:22Z,09d61796-b1ba-4b0f-b036-c95848e53387,Jackie-O Motherfucker,fc2d5ae1-a08a-43d5-a414-9b44d1bff88a,Something On Your Mind
user_000509,2008-06-24T20:22:01Z,eb872766-98f6-453d-883f-2ae908a18315,Tv On The Radio,477f2e10-8637-4184-9c13-4bb100fbe972,Dirtywhirl
user_000779,2008-05-05T03:40:21Z,fdf9fd10-8a2a-4cb4-bed0-3c476c976ce0,Rachael Yamagata,06947f21-aacc-4646-b3cb-fa3bf3d74aeb,Quiet
user_000165,2009-02-15T20:48:58Z,dfa715ac-b536-44df-af43-570d3ea3edec,Sugababes,9b68aa22-2f38-40bf-a7da-464f0bfe1b40,New Year
user_000409,2008-11-28T17:16:44Z,2f48fbd0-39b2-41ab-98d9-78825ec422ea,Neuron,,ひまわり
user_000481,2008-03-16T18:27:10Z,63ef369f-5a88-4a95-ae58-7803160b08b7,Ben Harper & The Innocent Criminals,4831f074-4459-4a6a-b876-2d5ed8bf57a1,Needed You Tonight
user_000015,2008-07-17T18:29:03Z,c29f4522-f710-4bb5-a06b-d436fcc3b2fd,Combichrist,98c79769-3726-4c45-941e-1feade6c0e10,Prince Of E-Ville
user_000612,2009-03-01T22:54:53Z,f1d1df24-91af-4d27-83a4-9b4ad29b37eb,Enigma,0c904a8c-7c77-43e6-b034-85a3c5bc66c8,Northern Lights
user_000199,2009-01-05T18:32:26Z,9bf82496-9d7b-43ac-b3ee-076c90ada9d7,Anaal Nathrakh,fcd14ce6-fc2d-4681-8bd7-33f0278ecbc2,The Destroying Angel
user_000012,2008-08-29T05:59:41Z,1f8e4ffd-b81b-4d10-91f4-461585bf9d16,Midnight Juggernauts,b5131fe6-24a5-4d20-97de-126575901956,Shadows
user_000464,2006-07-15T00:49:00Z,0efe858c-89e5-4e47-906a-356fa953fd6e,Editors,4381574e-7a46-4773-b23a-372dbbe1ff59,Munich
user_000412,2007-07-16T10:02:51Z,bc16d640-a069-42ec-a8c1-c24fd5c3d206,Les Mccann,4b099672-dc88-4cab-964d-f630ab244fb2,Chip Monck
user_000793,2005-12-16T14:33:03Z,0c751690-c784-4a4f-b1e4-c1de27d47581,Animal Collective,aa06c84b-3c54-4f93-a0f8-9869f23c9690,Hey Light
user_000721,2007-06-17T05:54:45Z,efa2c11a-1a35-4b60-bc1b-66d37de88511,Dj Shadow,,Right Thing
user_000054,2007-06-15T15:48:23Z,88198e76-9b81-43f0-8fcc-438ae4f723b0,Are You God?,,Le Bal Masqué
user_000691,2007-08-27T16:15:15Z,02f8e7b5-3ac4-4295-abb7-de33500befa7,Tony Franklin,,Little Suzie
user_000671,2008-05-30T15:15:56Z,,Mahmut Durgun,,Abdulkadir Geylani (Baris Atilgan Mix)
user_000906,2006-10-20T13:59:41Z,3e55d51d-687f-4a9d-af96-2fabccf802e5,The Cardigans,,"I Need Some Fine Wine And You,"
user_000041,2006-12-02T16:46:07Z,2d6a30a0-3925-4fad-84ed-a568872b081c,Safri Duo,,Bongo Song
user_000054,2009-03-11T01:21:49Z,9b137ab6-5987-4606-989b-183cdb2d3e50,Mercyful Fate,519b26a5-d2ed-46b0-9a70-afc44df57a7f,Shadows
user_000958,2007-08-12T15:47:12Z,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,Joy Division,497e13fb-cd12-4059-94eb-6982a95aa15f,She'S Lost Control
user_000833,2008-06-01T15:59:35Z,a66999a7-ae5c-460e-ba94-1a01143ae847,Snow Patrol,abc537a9-4cd6-43dd-9591-c5535c9d6f66,Make This Go On Forever
user_000919,2008-02-09T10:55:27Z,aabb1d9f-be12-45b3-a84d-a1fc3e8181fd,Tiësto,ecfe969e-8174-48cb-997a-5f40b2bb3f31,Adagio For Strings (Album Version)
user_000685,2008-08-03T20:35:43Z,9ddce51c-2b75-4b3e-ac8c-1db09e7c89c6,Burial,faa191c2-ec08-4cb6-98b7-9681abaf6d00,Near Dark
user_000338,2005-05-29T16:52:25Z,eace2373-31c8-4aba-9a5c-7bce22dd140a,Within Temptation,2a37a9cd-65bc-4e14-90d5-3d08efd0bac5,Memories
user_000705,2008-10-06T02:01:37Z,a16e47f5-aa54-47fe-87e4-bb8af91a9fdd,Ennio Morricone,56e4ff86-3ba2-4a3b-ae2c-2db158d8fb58,Without Pity
user_000603,2007-06-07T14:46:43Z,084308bd-1654-436f-ba03-df6697104e19,Green Day,edefed39-8601-4a3e-a3c7-736447446557,St. Jimmy
user_000001,2008-12-05T13:47:57Z,7d99d976-c247-4756-a250-f3de5c190866,Rasmus Faber,268baf7b-f29b-4c31-b2a4-60f9398c1f0b,Always
user_000496,2006-12-16T20:38:47Z,6faa7ca7-0d99-4a5e-bfa6-1fd5037520c6,Grateful Dead,01beb324-9928-4942-8e0d-91c080ea48bd,Truckin'
user_000689,2005-11-25T13:30:51Z,d98c8149-0c01-4151-93e1-48fdc3d5027f,Sebadoh,0fb516ae-c93f-4555-9e7d-7221a09a8b92,Can'T Give Up
user_000673,2007-11-13T19:23:50Z,82b304c0-7da4-45d3-896a-0767c7ae1141,The Libertines,df63a688-008a-4a84-af8a-cd012bcdfba3,Never Never
user_000344,2008-04-03T11:43:05Z,6b335658-22c8-485d-93de-0bc29a1d0349,Judas Priest,e554dd18-e68f-47df-88fc-2a733f69511d,Hell Patrol
user_000147,2006-04-13T21:37:13Z,1a120ec5-35b3-4f3e-aa49-7201550d9feb,Rjd2,2a7bd263-26a6-4c0d-aced-3dbfb7eb33a3,True Confessions
user_000362,2008-09-11T09:26:22Z,aaf09f31-bb5c-43e5-9f54-bb6554c33a71,The Crystal Method,98fb5645-ca83-4f19-81a3-f55d8552f6aa,Vapor Trail
user_000293,2006-05-21T19:09:15Z,2fa0d3ac-b64c-401a-b0a1-4915ba6cc157,Hoobastank,792c8b53-70aa-4943-a55a-9138c5689398,Look Where We Are
user_000039,2006-07-13T11:23:46Z,09885b8e-f235-4b80-a02a-055539493173,The All-American Rejects,eb6c62ca-1083-4de4-ab44-935d95d7a95b,I'M Waiting
user_000774,2006-05-16T04:42:34Z,e0953daa-860f-4dc8-9f1a-b12587cdaf17,Tortoise,07c6f831-50a9-4b0c-a3fc-18af2ab71fa6,Didjeridoo
user_000920,2009-05-09T12:08:27Z,d13f0f47-36f9-4661-87fe-2de56f45c649,Tegan And Sara,6e517d67-2b88-405f-8d88-1951e370a80c,Frozen
user_000710,2008-03-11T14:00:03Z,39b22a9e-59dd-412b-ac3c-0725c807c72b,Hinder,1d32d427-0cb2-40de-b343-58b02df642ff,Lips Of An Angel
user_000477,2006-09-28T02:23:00Z,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,The Beatles,faa58946-ba27-47b5-b777-a39670c67b64,Your Mother Should Know
user_000615,2006-12-30T22:57:08Z,c1d4f2ba-cf39-460c-9528-6b827d3417a1,Yes,d8bb0832-9bb3-42ef-a861-ae9bf07a2089,Owner Of A Lonely Heart
user_000074,2008-08-29T13:16:04Z,321531fc-db73-4ffa-a959-61a61a2908c1,Erykah Badu,b32fbe6f-9e57-4ff8-920c-9cc173340928,Telephone
